rank~last_name~counts~probability
878~Kowalski~11385~1:7,071
880~Schaper~11376~1:7,077
880~Scheel~11376~1:7,077
882~Friedl~11368~1:7,082
883~Lukas~11365~1:7,084
884~Kübler~11342~1:7,098
885~Sachse~11338~1:7,100
886~Morgenstern~11325~1:7,109
887~Ahlers~11321~1:7,111
888~Dieckmann~11310~1:7,118
888~Pahl~11310~1:7,118
890~Meurer~11302~1:7,123
891~Frisch~11292~1:7,129
892~Hardt~11278~1:7,138
893~Clausen~11232~1:7,168
894~Ewert~11229~1:7,169
895~Obermeier~11226~1:7,171
896~Stratmann~11222~1:7,174
897~Schultze~11221~1:7,175
898~Reimers~11209~1:7,182
899~Rahn~11208~1:7,183
~~~
900~Holst~11178~1:7,202
901~Bormann~11177~1:7,203
902~Petermann~11145~1:7,223
903~Henn~11134~1:7,231
904~Homann~11124~1:7,237
905~Ochs~11123~1:7,238
906~Enders~11107~1:7,248
907~Herz~11106~1:7,249
908~Körber~11102~1:7,251
909~Paulsen~11079~1:7,266
910~Küppers~11058~1:7,280
911~Berner~11046~1:7,288
912~Kellermann~11030~1:7,299
913~Seidler~11029~1:7,299
914~Schaub~11016~1:7,308
915~Häusler~11013~1:7,310
916~Brück~11007~1:7,314
917~Scheller~10978~1:7,333
918~Boldt~10966~1:7,341
919~Emmerich~10957~1:7,347
919~Rogge~10957~1:7,347
921~Hill~10956~1:7,348
922~Armbruster~10953~1:7,350
923~Spindler~10947~1:7,354
924~Rupprecht~10937~1:7,361
925~Grube~10932~1:7,364
926~Hinze~10930~1:7,366
927~Mangold~10892~1:7,391
928~Dietze~10881~1:7,399
929~Grün~10880~1:7,399
930~Kunert~10868~1:7,408
931~Hans~10867~1:7,408
932~Sailer~10866~1:7,409
933~Zeidler~10863~1:7,411
934~Tillmann~10817~1:7,442
935~Hoff~10811~1:7,447
936~Sommerfeld~10805~1:7,451
937~Brehm~10798~1:7,456
938~Kratz~10786~1:7,464
939~Lerch~10776~1:7,471
940~Grabowski~10773~1:7,473
941~Palm~10769~1:7,476
942~Grunwald~10763~1:7,480
943~Lauterbach~10762~1:7,481
944~Hopp~10733~1:7,501
945~Knauer~10713~1:7,515
946~Ehrlich~10701~1:7,523
947~Bolz~10693~1:7,529
948~Kreuzer~10689~1:7,532
949~Hermanns~10681~1:7,537
950~Bucher~10652~1:7,558
951~Raabe~10648~1:7,561
952~Petry~10604~1:7,592
953~Hollmann~10563~1:7,621
954~Drechsler~10552~1:7,629
955~Friese~10546~1:7,634
956~Christiansen~10542~1:7,637
957~Wilkens~10529~1:7,646
958~Wessels~10509~1:7,661
959~Bosse~10505~1:7,664
960~Bräuer~10497~1:7,669
961~Reif~10494~1:7,672
962~Exner~10477~1:7,684
963~Fechner~10456~1:7,699
964~Kummer~10451~1:7,703
965~Fichtner~10424~1:7,723
966~Andres~10418~1:7,728
967~Wüst~10390~1:7,748
968~Linder~10384~1:7,753
969~Lüdtke~10382~1:7,754
970~Büscher~10379~1:7,757
971~Finger~10375~1:7,760
972~Reis~10369~1:7,764
973~Merk~10368~1:7,765
974~Aigner~10352~1:7,777
975~Rösler~10351~1:7,778
976~Goebel~10338~1:7,787
977~Franzen~10327~1:7,796
978~Grünewald~10320~1:7,801
979~Struck~10270~1:7,839
980~Siegert~10269~1:7,840
981~Kleinert~10266~1:7,842
982~Welsch~10243~1:7,860
983~Hoch~10241~1:7,861
984~Habermann~10230~1:7,870
985~Fiebig~10225~1:7,873
986~Seibel~10218~1:7,879
987~Zorn~10214~1:7,882
988~Dreier~10200~1:7,893
989~Heidemann~10181~1:7,907
990~Zöller~10136~1:7,943
991~Henrich~10134~1:7,944
992~Bruhn~10128~1:7,949
993~Wächter~10119~1:7,956
994~Weigand~10058~1:8,004
995~Metzner~10055~1:8,007
996~Freese~10019~1:8,035
997~Hopf~9985~1:8,063
998~Pusch~9984~1:8,063
999~Weiser~9974~1:8,072
1000~Boos~9948~1:8,093
1111~Zeiss~111~1:1,111
